891
928	26
689	57
619	2
249	483
426	1240
1455	520
1674	403
452	948
746	213
404	984
137	269
1493	815
869	164
456	644
813	481
918	15
1086	889
614	1304
166	726
1624	768
1453	971
448	254
1073	82
628	1070
92	223
710	789
486	157
1059	1124
1287	458
1289	268
418	373
101	1282
930	764
349	298
766	392
1127	1289
578	372
1627	1271
540	1083
57	788
1172	365
316	111
756	812
151	1139
1656	122
265	680
1125	525
568	1241
301	749
1462	466
402	289
1607	200
386	660
741	281
1124	206
1205	1087
32	1246
333	451
754	738
1480	629
480	980
827	383
793	473
1065	919
631	1315
1378	729
1635	211
21	109
716	297
227	61
1491	1078
1063	141
832	711
794	50
1101	165
627	381
1111	115
1526	1237
163	925
1573	944
1511	194
1513	295
974	830
865	409
1590	1280
922	612
1199	340
599	49
100	153
926	230
197	1025
1536	396
844	248
384	1036
727	652
143	386
787	772
1670	790
141	756
602	1101
1524	140
1404	1312
810	1226
270	823
851	683
749	1004
112	293
1414	1160
1583	1165
123	895
381	912
622	657
318	527
255	846
149	690
856	1268
236	70
169	294
1587	86
648	1247
498	1023
1515	665
1450	1258
1300	639
1508	393
1198	424
217	967
635	1169
1679	337
1193	497
155	501
924	1232
431	302
1426	663
598	986
857	714
1163	1290
298	1041
1178	518
47	977
632	173
1050	631
175	1303
1598	352
315	1073
1253	636
1576	1253
1568	273
1389	31
1476	1200
1436	862
1153	528
264	1275
1641	163
863	829
1230	178
44	128
14	981
126	781
390	1104
956	346
1604	348
588	1045
221	69
493	317
95	727
667	1287
1542	180
605	1145
904	316
437	331
898	544
233	619
319	922
1335	1059
1425	3
1102	819
391	949
1595	361
714	590
1390	1031
569	127
254	44
77	987
441	1182
1121	1018
899	1042
1093	667
778	814
388	511
1187	852
1403	39
1268	467
106	1056
847	1123
1329	1000
846	185
1211	771
1557	1076
751	380
638	810
1692	653
1295	600
425	219
807	626
1577	750
1384	1216
147	833
1350	850
1138	385
597	1096
1015	1095
1474	241
199	754
242	1016
522	47
1416	585
5	1006
1351	1048
303	840
135	655
1608	774
1036	641
634	504
464	842
929	174
182	918
144	225
558	1068
133	1011
1560	152
1626	181
195	1176
1334	961
994	407
1606	1044
253	1210
1078	235
1603	567
1232	195
564	775
1226	1285
117	740
111	290
575	694
20	681
521	1249
958	1022
438	688
75	324
1180	1201
193	661
90	94
362	1040
102	303
1282	1029
215	404
1252	1297
1605	255
1385	686
1195	476
1562	397
1032	79
1569	266
1258	696
1433	217
935	1033
603	1097
1586	537
256	931
56	508
25	1255
1484	1316
906	759
1197	262
824	1309
721	205
936	1037
1316	623
1463	304
1625	256
1169	955
307	249
1488	991
225	260
223	1159
1087	582
1343	621
290	6
369	274
1383	515
1522	1079
68	510
1459	992
1022	615
761	533
1217	664
401	58
1368	835
806	150
188	601
449	412
1543	1296
1685	314
1556	695
1411	73
1582	377
335	587
1609	198
1650	1257
1628	691
1468	1211
1376	642
84	748
1509	502
1652	1198
365	30
1319	1308
246	1317
53	946
1424	573
378	910
128	969
262	155
31	66
1304	172
1690	654
184	305
867	831
1469	402
305	264
953	700
230	326
80	717
453	252
586	341
914	459
46	175
205	1212
1313	81
592	1026
396	95
1279	55
585	189
1564	1222
200	1135
1668	704
972	1163
470	1112
1698	902
1544	401
548	535
682	733
414	832
1181	493
240	129
1565	1243
89	312
1360	207
127	100
701	970
1236	345
48	608
1338	746
887	719
616	477
1033	1300
1505	904
1143	592
688	666
1284	807
1048	803
407	399
992	450
1349	1064
1081	214
447	1107
397	192
1107	1177
1110	151
527	427
1167	193
421	818
471	270
502	1140
1413	990
1201	637
1356	53
941	19
394	1105
539	62
767	283
203	586
1183	884
1247	878
875	452
187	170
239	954
1655	258
774	177
877	702
1206	378
1517	530
1301	499
1291	275
1381	23
209	1129
494	736
490	232
1105	89
830	29
1116	10
660	924
474	419
945	1185
1538	1043
594	1293
340	388
491	809
1529	144
709	454
339	90
1250	1311
148	286
139	91
132	469
459	114
289	855
341	1027
1653	470
1689	972
703	1202
757	770
359	443
684	1058
1057	1276
430	1223
399	509
563	1034
1044	461
1225	776
43	917
1038	938
398	456
730	1175
492	758
496	28
1275	272
864	384
1224	1321
1372	536
729	351
1340	353
1068	1156
1616	191
1440	215
1528	92
1099	613
1156	410
1034	489
146	436
734	259
593	1085
570	420
642	706
882	526
1293	962
533	182
1341	1219
647	778
1644	1272
1141	435
54	426
1269	552
1277	347
673	1020
45	534
780	1196
984	1001
458	761
312	1250
1691	291
1152	1207
454	752
580	546
422	387
1154	516
771	881
1019	342
204	583
802	1154
1588	923
393	857
222	1263
129	1228
1479	78
88	209
1621	643
1618	1305
224	9
934	479
1422	595
1297	628
829	1136
343	1128
510	1131
403	934
880	1284
1318	1093
7	1209
1418	798
73	5
1532	579
702	617
1675	751
179	994
604	1313
285	1110
1080	1122
1540	836
651	976
321	593
1406	104
591	512
879	1126
957	570
1228	45
1429	239
755	906
1684	708
346	442
748	413
357	1193
644	876
1062	841
725	311
427	310
1132	737
1259	783
950	760
803	677
1013	500
683	363
1123	897
170	38
1523	574
113	136
991	245
1494	975
657	1239
1039	1065
789	382
681	721
905	1106
1333	59
463	1021
876	1252
1428	1262
769	475
990	627
1262	1188
1443	566
1266	692
1165	817
1632	647
1096	541
28	142
606	989
1256	446
737	916
479	735
1680	792
216	328
495	278
1246	930
41	870
1158	54
1323	1220
618	1017
1190	899
544	1052
1367	42
385	227
782	872
276	160
1353	562
1079	722
1218	482
115	429
921	982
1696	979
30	668
704	1310
1091	609
1332	959
1620	620
1233	890
970	505
781	37
1467	1294
1184	826
261	739
744	589
1396	1100
1373	838
1278	965
908	868
1518	517
423	125
1325	806
466	146
1174	767
797	11
1541	364
251	308
584	208
1192	1151
1274	886
1150	224
1330	1099
1400	1071
1638	124
1688	238
226	1302
1149	853
292	1320
329	85
1399	633
817	271
61	143
488	903
1660	1120
763	490
85	913
850	709
269	553
1648	966
885	614
103	161
978	186
33	102
849	121
245	1090
697	418
284	651
1470	1261
313	710
979	355
180	877
799	1054
1014	753
1157	41
1366	885
1374	222
1410	1168
250	110
164	616
1566	523
1640	119
1445	1208
1672	184
1001	649
765	300
116	780
686	166
1151	555
219	414
1634	824
1503	1063
818	432
888	332
1552	909
363	551
1248	602
842	40
579	538
621	21
962	560
680	699
1446	983
1315	995
840	1266
277	449
281	584
1029	319
159	444
574	474
1203	108
1471	1121
735	1075
1208	1170
1677	1283
94	0
1175	52
1460	327
172	659
1682	261
939	901
1186	669
1002	362
874	56
896	417
37	630
1182	374
1498	929
828	900
567	149
36	147
19	27
839	703
708	250
814	1254
58	496
17	1197
663	599
484	4
413	354
698	550
1559	805
537	1077
820	197
314	1203
641	802
812	93
507	1306
1122	106
1661	99
158	1150
728	1111
1678	350
268	693
805	568
1658	816
65	988
872	707
981	879
995	243
1306	1051
171	288
964	468
294	1144
552	548
937	422
943	1192
861	1047
1694	287
1535	1173
392	839
1456	742
1219	1269
1303	606
1031	329
60	607
1379	513
214	139
1393	911
475	1267
1090	813
915	854
499	1069
173	942
762	1295
429	529
1066	1259
532	18
1164	725
1531	837
822	845
542	1278
1328	370
364	993
1495	1265
131	578
330	779
753	795
380	1002
620	1213
66	97
549	915
776	950
436	98
1496	685
1094	1279
1501	204
1327	947
82	276
1004	1166
194	133
1145	1091
1292	882
69	1039
1260	1074
291	543
965	926
271	130
455	1180
299	927
361	718
272	741
652	941
601	1183
524	658
1693	1012
960	674
707	875
424	1080
122	394
668	1008
1516	905
687	425
845	569
185	1134
1651	440
692	951
467	522
445	64
1210	1242
946	1227
432	228
980	1292
572	101
1320	492
949	863
629	799
1234	22
705	1098
1166	638
916	188
1530	1288
1129	558
758	997
643	514
1392	495
74	858
287	1299
1045	433
815	935
505	171
78	423
238	113
1487	1084
1324	763
993	1127
1077	65
955	478
212	713
191	487
649	687
208	24
733	1195
720	936
986	156
1135	956
23	610
509	158
1114	220
514	1205
836	20
808	491
352	226
1120	321
1591	793
1196	1153
798	914
1336	968
1115	199
1037	202
1016	323
220	7
996	1014
371	786
457	494
595	985
873	60
669	565
1017	871
1361	145
1069	827
344	932
311	1274
1265	405
1176	557
1584	357
1229	233
1489	598
1579	724
310	1314
870	25
1549	539
462	820
677	1138
