15000
10911	10599
5185	9992
10575	4028
12969	13950
3560	4422
15211	6434
16644	1119
10540	17064
6313	16104
11914	4389
6783	3487
15579	15508
16315	17415
7072	18252
7680	8558
1951	18331
6362	9227
6031	5630
15320	10839
3025	10506
11124	834
17552	17484
4001	442
498	118
16361	5049
11437	13589
3235	1797
10336	8847
2423	9306
14555	14194
11506	12319
3564	15773
15584	19122
5943	10486
14983	17778
12631	4010
11517	14749
9357	3715
2725	11119
17284	6906
11779	8844
18547	4237
1253	10816
12655	14533
5471	14171
14298	4188
1762	1091
17774	4947
802	8913
5030	15364
2105	19517
3648	12584
15882	3523
16436	3335
2775	2207
17495	5208
3024	8231
18189	5990
5647	19269
15285	907
13512	2838
15556	3575
6144	316
14917	14289
6226	18940
8926	7180
12916	15648
8090	15231
16427	18952
12771	18786
16464	16715
14738	1062
8280	11635
4042	14213
18921	6868
16431	6969
12674	1973
6059	927
9742	7341
3254	14933
6484	12872
4930	3289
897	6602
10332	18307
16759	9976
2391	10096
1460	4513
18080	6608
1080	12207
6626	10749
3494	7511
2400	13858
9979	6163
19225	9093
2411	9722
18036	7806
18489	12629
18475	4450
5861	17761
617	6684
10149	6973
4510	17978
3675	13583
18061	16276
18951	10182
4376	13951
4840	17699
14012	531
11019	18267
5568	6912
17149	18962
4536	697
13834	11479
17598	15880
11895	3827
11163	7088
12675	11487
11718	1539
6634	1915
9417	9859
15620	17532
10314	7075
5905	18856
3224	7517
17635	8571
970	13598
654	15399
529	17177
9026	5554
7842	13200
12830	236
12210	10002
17992	14715
3952	13538
15925	6175
2162	19310
5418	14840
13131	5953
18655	9049
16456	1021
9937	1333
12482	7115
2454	1198
17826	16310
257	16225
6579	8605
17539	18741
2891	6350
7989	19219
18142	5780
19013	12509
210	18450
12255	14392
12864	16351
17600	11999
11808	5851
12762	14093
4089	564
14164	7217
18430	9194
713	18284
17062	311
13929	648
2441	2758
8496	14099
13186	15469
8584	12773
1500	18790
8277	7093
7881	3435
1682	6867
10598	9485
8648	4483
14432	4431
12529	16212
11016	19184
17800	7621
238	12998
9167	11581
19181	16170
2550	18899
3094	18007
18060	12979
14652	0
11780	12949
18565	4918
14355	16952
8757	665
12728	16735
458	16566
8514	10307
7261	7602
19380	13522
2911	4004
11349	2915
7299	7911
2249	6056
10997	369
6620	11347
7823	379
