75
422	169
831	792
360	167
604	762
710	988
859	724
677	1067
119	304
259	234
186	1054
165	348
27	1077
760	1153
847	83
712	753
71	663
566	1
603	160
207	481
385	78
671	8
97	776
481	173
308	838
868	947
811	298
754	679
457	1035
602	842
401	640
743	788
430	583
83	853
813	466
420	870
499	190
550	997
23	868
255	345
63	1098
296	541
849	701
182	1092
768	650
869	1148
369	1048
701	460
349	71
522	468
520	125
66	155
492	1095
651	1204
96	770
200	335
500	672
510	90
708	150
93	941
798	409
298	310
451	513
835	252
867	231
344	127
440	225
640	181
104	74
554	529
245	906
553	448
872	973
627	589
527	705
68	1011
