524	673
809	704
1156	982
876	434
786	345
362	1150
130	493
84	585
602	412
300	292
873	477
576	100
447	1097
506	1059
719	781
449	1146
922	787
1018	771
845	393
547	598
216	586
22	1013
414	709
427	592
488	796
714	72
1258	926
30	462
668	816
461	483
416	308
134	760
453	788
703	473
406	790
76	272
364	1042
860	264
1141	591
1149	82
938	109
962	500
1243	8
308	42
86	690
1034	402
560	436
752	1023
290	906
932	748
54	683
463	1113
521	512
283	861
161	396
350	933
987	1047
1154	415
1102	863
1000	755
345	293
998	300
1138	1107
1060	353
901	165
813	958
797	887
716	291
1241	733
62	51
1212	942
278	943
1269	711
430	763
870	91
1205	1019
1213	254
319	105
839	735
733	693
658	123
209	609
454	302
597	837
619	502
424	729
384	234
50	1070
124	313
1135	212
9	153
309	433
128	682
931	823
656	949
1291	579
553	439
920	465
1093	1038
455	627
232	610
172	684
722	177
717	1100
251	64
798	474
42	698
751	1001
97	186
1121	475
1175	1140
785	783
503	937
334	119
696	148
825	991
1023	745
348	547
1130	792
832	150
691	967
440	1141
770	218
363	776
871	131
403	1003
631	714
249	114
477	851
1257	964
148	306
158	868
117	951
71	1121
978	775
94	488
379	28
171	1028
1024	918
833	263
70	873
450	280
1227	615
1035	944
1051	178
701	211
139	607
410	262
385	288
1281	519
609	84
897	499
409	507
904	712
142	910
1120	730
378	920
31	408
577	846
1207	268
1073	341
536	779
566	871
928	987
155	622
1032	1082
523	134
803	879
1122	754
495	380
981	164
605	449
1225	676
1197	562
242	416
784	57
855	93
1143	366
1247	54
368	169
372	49
205	965
756	525
846	509
1039	209
859	52
120	227
810	1037
193	354
106	48
225	1041
87	534
1211	957
419	421
1187	1066
704	161
959	807
100	784
157	580
1239	427
852	1108
301	639
705	718
448	1081
623	981
200	1130
258	902
354	785
1038	799
957	648
254	457
1215	538
818	567
180	136
1256	312
796	106
219	651
1238	511
18	98
678	638
670	1039
1297	583
492	15
586	827
1233	1074
192	21
150	532
221	800
103	39
377	327
582	720
303	428
75	35
967	732
545	1036
1229	138
692	1026
3	1109
337	928
264	269
769	710
725	367
976	940
660	87
351	573
749	243
814	811
186	441
754	604
140	17
645	357
10	401
567	336
185	363
588	686
964	205
1	481
935	872
1237	857
285	575
222	3
1005	168
730	217
650	593
783	968
823	204
136	531
603	1033
83	445
994	1092
252	603
13	706
357	58
657	419
398	1152
773	941
726	490
690	972
123	769
895	620
529	107
275	820
953	348
1096	565
570	797
107	780
1119	919
644	176
432	737
1203	503
113	640
129	1050
540	674
497	471
1151	324
349	297
781	892
21	315
1055	589
131	1126
848	655
114	536
212	242
181	839
971	1102
1183	40
768	1098
960	33
325	390
89	617
970	978
526	1134
208	1051
315	115
268	1149
1111	955
341	1144
335	1118
737	491
333	699
761	199
1199	595
237	126
332	95
713	867
1058	1136
1092	232
64	708
265	163
857	18
211	246
1104	303
811	764
1105	890
126	895
81	572
1284	969
760	253
1216	1099
1274	1137
511	392
686	1002
1041	757
1069	1009
1030	455
206	310
1252	198
279	556
37	974
899	766
197	157
851	798
1176	889
1063	1075
672	901
55	16
1115	903
36	113
276	88
1193	92
667	740
910	1025
629	656
1026	233
156	142
655	533
1002	417
807	197
287	182
864	431
1273	723
869	456
762	1034
240	650
1071	230
446	85
771	151
438	127
1236	855
695	31
820	936
1159	522
641	670
632	653
817	258
826	183
906	311
546	492
1084	1093
854	1018
273	897
112	817
27	69
1027	856
343	152
467	386
426	659
177	539
1209	1096
923	192
204	1106
915	864
1271	120
277	277
951	235
1095	818
179	156
34	425
625	116
1076	124
973	1133
1280	600
800	1147
880	998
1083	716
729	374
318	349
122	697
302	1135
905	1060
1129	1132
614	1027
437	281
531	128
236	388
911	219
78	731
684	260
1065	882
210	1077
281	102
1250	584
358	842
775	399
739	768
681	90
515	611
1230	934
223	508
581	765
1064	749
355	201
1217	681
507	225
1155	394
61	282
271	389
925	423
49	121
102	767
543	922
918	80
43	1
321	160
1017	190
1094	429
677	546
485	791
993	403
1033	480
943	1016
936	886
875	1011
201	721
804	614
706	245
1253	613
746	762
712	294
979	1086
441	661
146	688
618	447
248	860
269	240
327	826
224	505
648	950
697	381
708	551
376	675
947	664
1290	736
1279	220
310	717
52	141
1013	410
613	1004
750	1129
977	378
1242	56
872	997
423	549
1198	255
1072	923
608	489
472	466
828	1055
494	550
744	831
1177	689
578	844
244	518
975	1068
144	343
502	132
474	89
137	893
1191	678
243	599
1178	221
394	894
17	947
1047	323
1266	482
989	1123
98	67
674	1010
927	74
436	996
528	318
519	542
458	117
1289	6
1180	1021
19	948
480	513
105	634
885	707
628	385
1097	608
1169	145
162	214
572	587
439	365
1251	596
491	2
850	443
757	898
26	216
473	61
1150	618
367	25
561	143
983	1005
1019	1024
821	398
1192	26
888	694
986	858
779	285
119	252
527	101
522	770
375	166
1091	20
1124	939
601	307
861	1079
630	1083
894	701
636	338
596	213
1010	435
73	786
1144	665
202	175
1294	479
633	975
819	668
778	724
481	1073
512	376
478	328
59	47
735	880
152	1014
892	548
60	751
1048	672
331	911
207	223
