43	941
898	682
851	727
733	397
189	459
870	847
601	49
102	375
144	370
95	788
322	444
420	306
896	158
27	331
327	1132
772	536
15	279
728	152
225	1046
886	655
533	1071
423	126
557	1184
58	1149
229	357
560	270
302	1009
219	605
131	948
111	301
416	131
613	698
230	402
70	505
29	484
247	410
19	1193
884	103
646	224
1	1014
415	251
786	275
892	674
565	396
800	17
495	63
128	241
393	958
97	137
683	541
826	155
46	984
708	216
759	883
13	1204
196	1111
796	1206
367	976
880	1114
730	1031
540	469
275	244
791	18
173	99
749	828
736	314
479	91
341	693
853	563
211	1168
30	110
406	986
532	1082
607	677
822	940
