454	1180
594	984
483	81
873	517
1	978
692	1056
257	128
542	476
441	25
845	1088
188	264
688	922
617	536
635	436
468	347
879	1168
794	246
785	903
372	166
523	993
264	1051
411	1179
20	943
136	438
822	102
324	289
262	41
171	575
648	923
875	785
35	811
81	205
242	602
492	994
840	64
576	319
369	326
111	865
345	1017
631	797
71	926
583	1101
881	1163
766	777
447	355
707	53
407	1026
589	963
197	1070
305	690
826	202
539	54
884	96
300	589
612	1206
79	866
292	1204
888	136
802	19
51	599
342	158
817	609
194	391
472	700
642	106
59	152
504	822
391	458
209	893
829	514
627	773
269	447
887	1063
328	6
422	126
